time,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
2.384000000000002,4.037734013850136,2.060846462520798,5.541370363126476,1.249420030815249,7.846184880298344,0.8289849512714018,11.00957991597637,1.302504837811942,0.665290250618947,1.627845190391948,6.446201966736131,4.213846363428896,9.051076538926893,3.936568659736352,11.79985760479554,3.934443791115206,1.483345559953666,4.675544430889128,3.867212775710456,4.181665105058658,10.32871652399753,7.329299015146503,12.36060612603656,7.00431795009056,1.781161730181467,7.368486937423963,4.460949507551946,7.037016316914335,6.855227832032599,6.653446450162775,13.90010270393725,10.25234475460842,1.8611917176053,9.694872599272236,5.295742425239588,10.25416874150281,6.488602546546359,9.253729778714424,10.85523110849883,9.963494072994139,2.513340090008896,13.05982357419141,5.155267284735508,12.58151470223611,8.087184987315405,12.4875396290707,10.74123606501785,12.57491467170566,13.44676569195543,12.25104323059474
2.388000000000002,4.042153268421523,2.061580939957346,5.543489979173093,1.248911307497865,7.847709286211368,0.8285380281045233,11.01209328890389,1.302294472882987,0.6685605672994301,1.628173020197203,6.454694698076318,4.213519877009856,9.058984460237303,3.936184922061027,11.80774442661591,3.934245962550464,1.4928201023354,4.676092188466838,3.875756822427253,4.182204280163467,10.34336770443938,7.3290005586654,12.37466069953545,7.004216466842031,1.795982829780733,7.368876219280615,4.475151956727648,7.037322415286397,6.868630280284492,6.653116268384828,13.9206090269109,10.25237290074024,1.880650057171315,9.695155300210024,5.31651263848099,10.25446723855246,6.506937286816969,9.253515888262786,10.87515098507949,9.963147375570648,2.539321045056768,13.06009632486949,5.18042954518954,12.58184000267966,8.112035728179006,12.48737199787739,10.76624434749327,12.57450456100389,13.47103696034226,12.25092829218026
2.392000000000002,4.046572191676792,2.062306668912996,5.545609910372081,1.248403393599637,7.849234136431424,0.8280951283838121,11.01460756806726,1.302087417180485,0.6718314031311534,1.628497963574581,6.463186348644748,4.213192132056251,9.066892064261362,3.935804429968381,11.81563104181092,3.934052065352052,1.502295072614195,4.676637189576029,3.884302109992123,4.182730275742729,10.3580179135261,7.328708749347549,12.38871407841545,7.004119736272746,1.810804154795275,7.369262623282515,4.489354840833832,7.037623071401069,6.882031620166839,6.652785036594254,13.94111637358502,10.25240295529377,1.900109025109644,9.695435113530102,5.337281207653179,10.25476001955144,6.52527317576718,9.253302116542619,10.89506764704952,9.962816672572139,2.565303380928718,13.0603666618546,5.205592157922947,12.58216074888247,8.136885790930169,12.48720612887377,10.79125265356731,12.57410024104252,13.49531007643875,12.25081740588975
2.396000000000002,4.050971670435064,2.062992682282921,5.547720797570478,1.247883103851652,7.850752021268946,0.8276607545717704,11.01711316105585,1.301899842935583,0.6750906853991637,1.62882138933694,6.471647646499706,4.212855973390521,9.07471495193014,3.935420250651314,11.82348858416041,3.933876595162887,1.511753484757745,4.677172045131822,3.892830530052723,4.183191487676832,10.37266788176377,7.328447181445531,12.40276543199707,7.004046921072312,1.825627758888974,7.369637788382893,4.50355475134994,7.037901276605695,6.895424270832465,6.652445476707508,13.96169816739188,10.25246872710338,1.919614350346383,9.695700099980481,5.358060992945246,10.25503916903278,6.543621748539714,9.253078937741156,10.91499671550723,9.96256287833932,2.591299951303839,13.06063883011027,5.230762694459941,12.58246742870949,8.161743482375398,12.48703577862528,10.8162777592988,12.57371614138465,13.51961785788325,12.25073392188635
2.400000000000002,4.05536775005451,2.063675273255827,5.549827309996861,1.247365633317749,7.852266155670758,0.827227297593922,11.01961565541419,1.301713543077722,0.6783480475953303,1.629144345542644,6.480101681993984,4.212520145173,9.082519511241419,3.935033576709258,11.83133950186471,3.93370220046644,1.521208793154393,4.677706314567027,3.901355360683239,4.183650700491881,10.38731778560141,7.328187788440106,12.41681647068993,7.003975312723152,1.840452743592462,7.370011186140768,4.517755795761187,7.038177626627481,6.908815555250941,6.65210555989329,13.98229502871798,10.2525391442116,1.939130258919223,9.695961432069131,5.378843920179563,10.25531498515686,6.561975085721782,9.252856804467518,10.93493052280808,9.962311488503534,2.617300054016981,13.060910414795,5.255935985685351,12.5827718800925,8.186602357206052,12.48686665917461,10.84130465264508,12.57333356471758,13.54393133477053,12.25065438403742
2.404000000000002,4.059763807843788,2.064355533976581,5.551932570037692,1.246851552689744,7.853779250522907,0.8267956379700018,11.02211793509628,1.301527601663284,0.681605897148019,1.629465617763699,6.488554469187053,4.212184757396122,9.090323185247085,3.934647649597216,11.8391899002567,3.933528531983504,1.53066444144897,4.67823989558518,3.909880698758766,4.184108706238528,10.40196718238955,7.327929932465906,12.43086693123076,7.003904373414716,1.855278331879121,7.37038325397307,4.531958008348944,7.038452409137101,6.922206446459298,6.651765795845715,14.00289251178705,10.25260923214982,1.958647257497673,9.696220685611918,5.399626385817302,10.2555872926522,6.58033030019697,9.252636354097476,10.95486385524806,9.962061814591255,2.643301283079526,13.06118011470678,5.2811100642056,12.58307413677593,8.211460658489264,12.48669972240835,10.86633074022479,12.57295279680325,13.56824522985785,12.25057628854954
2.408000000000002,4.0641598291086,2.065033469175024,5.554036590033509,1.246340864532684,7.85529131180216,0.8263657791876183,11.02462000258945,1.301342019738199,0.6848642275593646,1.629785202167775,6.497006010176055,4.211849810791752,9.098125976294229,3.93426247054375,11.84703977832519,3.933355594469278,1.540120419052336,4.678772789529403,3.918406530314957,4.184565495282969,10.41661607718608,7.327673625592348,12.44491681552465,7.003834109698527,1.870104511574877,7.370753987149928,4.546161377835769,7.038725610357864,6.935596945723399,6.65142618330001,0.01101258965797847,10.25267900457497,1.978165341913986,9.696477841202935,5.42040837571754,10.25585608714065,6.59868740154218,9.252417573207234,10.97479672412836,9.961813868375161,2.66930363583656,13.06144792402552,5.306284921308992,12.58337419078688,8.236318397034783,12.48653497140408,10.89135603100689,12.57257384400204,13.59255955367968,12.25049964811043
2.412000000000002,4.068555799132069,2.065709083474574,5.556139382303296,1.245833571289457,7.856802345543653,0.825937724861376,11.02712186049033,1.301156798560417,0.6881230323418509,1.63010309488591,6.505456306890289,4.211515305933193,9.105927886618327,3.933878040897747,11.85488913495827,3.933183392860383,1.549576715166034,4.679304997676883,3.926932841130977,4.185021057859048,10.43126447496622,7.327418880238332,12.45896612539143,7.003764528249945,1.884931270145811,7.371123380744209,4.560365892708555,7.038997216309587,6.948987054164263,6.651086720821771,0.03161135878845213,10.25274847583391,1.997684507923336,9.696732878610128,5.441189875739703,10.25612136406078,6.617046399258797,9.252200448136822,10.99472914098564,9.961567661902519,2.695307109838952,13.0617138368618,5.331460548387449,12.58367203401882,8.261175583769706,12.48637240911551,10.9163805341989,12.57219671285877,13.61687431720052,12.25042447603241
2.416000000000002,4.072951703162273,2.066382381373592,5.558240959141209,1.245329675279031,7.858312357847942,0.8255114787489615,11.02962351151918,1.300971939619431,0.6913823050217879,1.630419292004613,6.513905361077474,4.211181243229442,9.113728918336959,3.933494362142119,11.86273796893662,3.933011932291038,1.559033318762298,4.679836521227809,3.935459616711483,4.185475384052501,10.44591238061573,7.327165709200941,12.4730148625561,7.003695635884603,1.89975859466729,7.371491429610205,4.574571541201263,7.039267212787248,6.962376772746197,6.650747406796991,0.05221079309199114,10.25281766102217,2.017204751191061,9.696985776703041,5.461970871745248,10.25638311864737,6.635407302773968,9.25198496497007,11.0146611176069,9.961323207523266,2.72131170286488,13.06197784724555,5.356636936947562,12.58396765821048,8.2860322297485,12.4862120383695,10.94140425926786,12.57182141012354,13.6411895318595,12.25035078630857
2.420000000000002,4.077342773989566,2.067041050586224,5.560338103063502,1.244819604760145,7.859818764142992,0.8250905470837446,11.03213120767049,1.300805245098473,0.6946484632691944,1.630733550762411,6.522344595876001,4.210835267017629,9.121525998522733,3.933112227596417,11.87058777583205,3.932850056427396,1.568483491833426,4.680369011973049,3.943977071806425,4.185917232625527,10.46056124086024,7.326916967270776,12.48706336543673,7.00362626478867,1.914577829226968,7.371866320321484,4.588766449562204,7.039521862051472,6.975758984469781,6.650387444781003,0.07281501732734871,10.25293572756006,2.03672198497762,9.697248570364474,5.482767895636748,10.25661952849254,6.653754887837249,9.251712266712319,11.03459946836005,9.961088117567348,2.747330136021018,13.06224474746622,5.381823363887962,12.58424378813333,8.310891784486961,12.48603927054678,10.96643071086842,12.57145440102843,13.66552307779609,12.25034496026105
